book_name,chapter_number,chapter_title,chapter_year,scene_id,scene_location,scene_time,dialogue_text,dialogue_speaker,dialogue_addressees,dialogue_listeners,dialogue_mentions,dialogue_about_characters,dialogue_word_count,dialogue_sentiment,dialogue_bechdel_pass
A Game of Thrones,4,Eddard I,298,1,Winterfell,Afternoon,"Not well, in truth. I think losing Jon has driven the woman mad, Ned. She has taken the boy back to the Eyrie. Against my wishes. I had hoped to foster him with Tywin Lannister at Casterly Rock. Jon had no brothers, no other sons. Was I supposed to leave him to be raised by women?","{'name': 'Robert I Baratheon', 'house(s)': ['Baratheon'], 'title(s)': ['King', 'Lord', 'Protector'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Stormlander'}","[{'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen', 'intention': 'Neutral'}]",[],"[{'name': 'Jon Arryn', 'house(s)': ['Arryn'], 'title(s)': ['Lord', 'Hand', 'Warden'], 'gender': 'Male', 'age': '71 - 80', 'culture': 'Valemen'}, {'name': 'Tywin Lannister', 'house(s)': ['Lannister'], 'title(s)': ['Lord', 'Shield', 'Warden'], 'gender': 'Male', 'age': '51 - 60', 'culture': 'Westermen'}]","[{'name': 'Jon Arryn', 'house(s)': ['Arryn'], 'title(s)': ['Lord', 'Hand', 'Warden'], 'gender': 'Male', 'age': '71 - 80', 'culture': 'Valemen', 'intention': 'Neutral'}, {'name': 'Lysa Arryn', 'house(s)': ['Arryn'], 'title(s)': ['Lady'], 'gender': 'Female', 'age': '31 - 40', 'culture': 'Rivermen', 'intention': 'Neutral'}, {'name': 'Robert Arryn', 'house(s)': ['Arryn'], 'title(s)': None, 'gender': 'Male', 'age': '0 - 10', 'culture': 'Valemen', 'intention': 'Neutral'}, {'name': 'Tywin Lannister', 'house(s)': ['Lannister'], 'title(s)': ['Lord', 'Shield', 'Warden'], 'gender': 'Male', 'age': '51 - 60', 'culture': 'Westermen', 'intention': 'Neutral'}]",56,-0.1875,False
A Game of Thrones,4,Eddard I,298,1,Winterfell,Afternoon,The wife has lost the husband. Perhaps the mother feared to lose the son. The boy is very young.,"{'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen'}","[{'name': 'Robert I Baratheon', 'house(s)': ['Baratheon'], 'title(s)': ['King', 'Lord', 'Protector'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Stormlander', 'intention': 'Neutral'}]",[],[],"[{'name': 'Jon Arryn', 'house(s)': ['Arryn'], 'title(s)': ['Lord', 'Hand', 'Warden'], 'gender': 'Male', 'age': '71 - 80', 'culture': 'Valemen', 'intention': 'Neutral'}, {'name': 'Lysa Arryn', 'house(s)': ['Arryn'], 'title(s)': ['Lady'], 'gender': 'Female', 'age': '31 - 40', 'culture': 'Rivermen', 'intention': 'Neutral'}, {'name': 'Robert Arryn', 'house(s)': ['Arryn'], 'title(s)': None, 'gender': 'Male', 'age': '0 - 10', 'culture': 'Valemen', 'intention': 'Neutral'}]",19,0.13,False
A Game of Thrones,4,Eddard I,298,1,Winterfell,Afternoon,"Six, and sickly, and Lord of the Eyrie, gods have mercy. Lord Tywin had never taken a ward before. Lysa ought to have been honored. The Lannisters are a great and noble House. She refused to even hear of it. Then she left in the dead of night, without so much as a by-your-leave. Cersei was furious. The boy is my namesake, did you know that? Robert Arryn. I am sworn to protect him. How can I do that if his mother steals him away?","{'name': 'Robert I Baratheon', 'house(s)': ['Baratheon'], 'title(s)': ['King', 'Lord', 'Protector'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Stormlander'}","[{'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen', 'intention': 'Neutral'}]",[],"[{'name': 'Cersei Lannister', 'house(s)': ['Lannister'], 'title(s)': ['Queen'], 'gender': 'Female', 'age': '31 - 40', 'culture': 'Westernmen'}, {'name': 'Lysa Arryn', 'house(s)': ['Arryn'], 'title(s)': ['Lady'], 'gender': 'Female', 'age': '31 - 40', 'culture': 'Rivermen'}, {'name': 'Robert Arryn', 'house(s)': ['Arryn'], 'title(s)': None, 'gender': 'Male', 'age': '0 - 10', 'culture': 'Valemen'}, {'name': 'Tywin Lannister', 'house(s)': ['Lannister'], 'title(s)': ['Lord', 'Shield', 'Warden'], 'gender': 'Male', 'age': '51 - 60', 'culture': 'Westermen'}]","[{'name': 'Cersei Lannister', 'house(s)': ['Lannister'], 'title(s)': ['Queen'], 'gender': 'Female', 'age': '31 - 40', 'culture': 'Westernmen', 'intention': 'Neutral'}, {'name': 'Lysa Arryn', 'house(s)': ['Arryn'], 'title(s)': ['Lady'], 'gender': 'Female', 'age': '31 - 40', 'culture': 'Rivermen', 'intention': 'Neutral'}, {'name': 'Robert Arryn', 'house(s)': ['Arryn'], 'title(s)': None, 'gender': 'Male', 'age': '0 - 10', 'culture': 'Valemen', 'intention': 'Neutral'}, {'name': 'Tywin Lannister', 'house(s)': ['Lannister'], 'title(s)': ['Lord', 'Shield', 'Warden'], 'gender': 'Male', 'age': '51 - 60', 'culture': 'Westermen', 'intention': 'Neutral'}]",85,0.11428571428571428,False
A Game of Thrones,4,Eddard I,298,1,Winterfell,Afternoon,"I will take him as ward, if you wish. Lysa should consent to that. She and Catelyn were close as girls, and she would be welcome here as well.","{'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen'}","[{'name': 'Robert I Baratheon', 'house(s)': ['Baratheon'], 'title(s)': ['King', 'Lord', 'Protector'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Stormlander', 'intention': 'Neutral'}]",[],"[{'name': 'Catelyn Stark', 'house(s)': ['Stark', 'Tully'], 'title(s)': ['Lady'], 'gender': 'Female', 'age': '31 - 40', 'culture': 'Rivermen'}, {'name': 'Lysa Arryn', 'house(s)': ['Arryn'], 'title(s)': ['Lady'], 'gender': 'Female', 'age': '31 - 40', 'culture': 'Rivermen'}]","[{'name': 'Catelyn Stark', 'house(s)': ['Stark', 'Tully'], 'title(s)': ['Lady'], 'gender': 'Female', 'age': '31 - 40', 'culture': 'Rivermen', 'intention': 'Neutral'}, {'name': 'Lysa Arryn', 'house(s)': ['Arryn'], 'title(s)': ['Lady'], 'gender': 'Female', 'age': '31 - 40', 'culture': 'Rivermen', 'intention': 'Neutral'}, {'name': 'Robert Arryn', 'house(s)': ['Arryn'], 'title(s)': None, 'gender': 'Male', 'age': '0 - 10', 'culture': 'Valemen', 'intention': 'Positive'}]",29,0.8,False
A Game of Thrones,4,Eddard I,298,1,Winterfell,Afternoon,"A generous offer, my friend, but too late. Lord Tywin has already given his consent. Fostering the boy elsewhere would be a grievous affront to him.","{'name': 'Robert I Baratheon', 'house(s)': ['Baratheon'], 'title(s)': ['King', 'Lord', 'Protector'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Stormlander'}","[{'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen', 'intention': 'Positive'}]",[],"[{'name': 'Tywin Lannister', 'house(s)': ['Lannister'], 'title(s)': ['Lord', 'Shield', 'Warden'], 'gender': 'Male', 'age': '51 - 60', 'culture': 'Westermen'}]","[{'name': 'Robert Arryn', 'house(s)': ['Arryn'], 'title(s)': None, 'gender': 'Male', 'age': '0 - 10', 'culture': 'Valemen', 'intention': 'Neutral'}, {'name': 'Tywin Lannister', 'house(s)': ['Lannister'], 'title(s)': ['Lord', 'Shield', 'Warden'], 'gender': 'Male', 'age': '51 - 60', 'culture': 'Westermen', 'intention': 'Neutral'}]",26,-0.55,False
A Game of Thrones,4,Eddard I,298,1,Winterfell,Afternoon,I have more concern for my nephew's welfare than I do for Lannister pride.,"{'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen'}","[{'name': 'Robert I Baratheon', 'house(s)': ['Baratheon'], 'title(s)': ['King', 'Lord', 'Protector'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Stormlander', 'intention': 'Neutral'}]",[],[],"[{'name': 'Robert Arryn', 'house(s)': ['Arryn'], 'title(s)': None, 'gender': 'Male', 'age': '0 - 10', 'culture': 'Valemen', 'intention': 'Positive'}, {'name': 'Tywin Lannister', 'house(s)': ['Lannister'], 'title(s)': ['Lord', 'Shield', 'Warden'], 'gender': 'Male', 'age': '51 - 60', 'culture': 'Westermen', 'intention': 'Negative'}]",14,0.5,False
A Game of Thrones,4,Eddard I,298,1,Winterfell,Afternoon,That is because you do not sleep with a Lannister.,"{'name': 'Robert I Baratheon', 'house(s)': ['Baratheon'], 'title(s)': ['King', 'Lord', 'Protector'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Stormlander'}","[{'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen', 'intention': 'Neutral'}]",[],[],"[{'name': 'Cersei Lannister', 'house(s)': ['Lannister'], 'title(s)': ['Queen'], 'gender': 'Female', 'age': '31 - 40', 'culture': 'Westernmen', 'intention': 'Neutral'}]",10,0.0,False
A Game of Thrones,4,Eddard I,298,1,Winterfell,Afternoon,"Ah, Ned, you are still too serious. I had planned to wait a few days to speak to you, but I see now there's no need for it. Come, walk with me. You must have wondered why I finally came north to Winterfell, after so long.","{'name': 'Robert I Baratheon', 'house(s)': ['Baratheon'], 'title(s)': ['King', 'Lord', 'Protector'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Stormlander'}","[{'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen', 'intention': 'Positive'}]",[],[],[],46,-0.14583333333333334,False
A Game of Thrones,4,Eddard I,298,1,Winterfell,Afternoon,"For the joy of my company, surely. And there is the Wall. You need to see it, Your Grace, to walk along its battlements and talk to those who man it. The Night's Watch is a shadow of what it once was. Benjen says—","{'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen'}","[{'name': 'Robert I Baratheon', 'house(s)': ['Baratheon'], 'title(s)': ['King', 'Lord', 'Protector'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Stormlander', 'intention': 'Positive'}]",[],"[{'name': 'Benjen Stark', 'house(s)': ['Stark'], 'title(s)': ['First Ranger'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen'}]","[{'name': 'Benjen Stark', 'house(s)': ['Stark'], 'title(s)': ['First Ranger'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen', 'intention': 'Neutral'}]",44,0.65,False
A Game of Thrones,4,Eddard I,298,1,Winterfell,Afternoon,"No doubt I will hear what your brother says soon enough. The Wall has stood for what, eight thousand years? It can keep a few days more. I have more pressing concerns. These are difficult times. I need good men about me. Men like Jon Arryn. He served as Lord of the Eyrie, as Warden of the East, as the Hand of the King. He will not be easy to replace.","{'name': 'Robert I Baratheon', 'house(s)': ['Baratheon'], 'title(s)': ['King', 'Lord', 'Protector'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Stormlander'}","[{'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen', 'intention': 'Neutral'}]",[],"[{'name': 'Jon Arryn', 'house(s)': ['Arryn'], 'title(s)': ['Lord', 'Hand', 'Warden'], 'gender': 'Male', 'age': '71 - 80', 'culture': 'Valemen'}]","[{'name': 'Benjen Stark', 'house(s)': ['Stark'], 'title(s)': ['First Ranger'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen', 'intention': 'Neutral'}, {'name': 'Jon Arryn', 'house(s)': ['Arryn'], 'title(s)': ['Lord', 'Hand', 'Warden'], 'gender': 'Male', 'age': '71 - 80', 'culture': 'Valemen', 'intention': 'Positive'}]",71,0.20476190476190476,False
A Game of Thrones,4,Eddard I,298,1,Winterfell,Afternoon,His son…,"{'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen'}","[{'name': 'Robert I Baratheon', 'house(s)': ['Baratheon'], 'title(s)': ['King', 'Lord', 'Protector'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Stormlander', 'intention': 'Neutral'}]",[],[],"[{'name': 'Robert Arryn', 'house(s)': ['Arryn'], 'title(s)': None, 'gender': 'Male', 'age': '0 - 10', 'culture': 'Valemen', 'intention': 'Neutral'}]",2,0.0,False
A Game of Thrones,4,Eddard I,298,1,Winterfell,Afternoon,His son will succeed to the Eyrie and all its incomes. No more.,"{'name': 'Robert I Baratheon', 'house(s)': ['Baratheon'], 'title(s)': ['King', 'Lord', 'Protector'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Stormlander'}","[{'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen', 'intention': 'Neutral'}]",[],[],"[{'name': 'Robert Arryn', 'house(s)': ['Arryn'], 'title(s)': None, 'gender': 'Male', 'age': '0 - 10', 'culture': 'Valemen', 'intention': 'Neutral'}]",13,-0.25,False
A Game of Thrones,4,Eddard I,298,1,Winterfell,Afternoon,The Arryns have always been Wardens of the East. The title goes with the domain.,"{'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen'}","[{'name': 'Robert I Baratheon', 'house(s)': ['Baratheon'], 'title(s)': ['King', 'Lord', 'Protector'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Stormlander', 'intention': 'Neutral'}]",[],[],[],15,0.0,False
A Game of Thrones,4,Eddard I,298,1,Winterfell,Afternoon,"Perhaps when he comes of age, the honor can be restored to him. I have this year to think of, and next. A six-year-old boy is no war leader, Ned.","{'name': 'Robert I Baratheon', 'house(s)': ['Baratheon'], 'title(s)': ['King', 'Lord', 'Protector'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Stormlander'}","[{'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen', 'intention': 'Neutral'}]",[],[],"[{'name': 'Robert Arryn', 'house(s)': ['Arryn'], 'title(s)': None, 'gender': 'Male', 'age': '0 - 10', 'culture': 'Valemen', 'intention': 'Neutral'}]",30,0.0,False
A Game of Thrones,4,Eddard I,298,1,Winterfell,Afternoon,"In peace, the title is only an honor. Let the boy keep it. For his father's sake if not his own. Surely you owe Jon that much for his service.","{'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen'}","[{'name': 'Robert I Baratheon', 'house(s)': ['Baratheon'], 'title(s)': ['King', 'Lord', 'Protector'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Stormlander', 'intention': 'Neutral'}]",[],"[{'name': 'Jon Arryn', 'house(s)': ['Arryn'], 'title(s)': ['Lord', 'Hand', 'Warden'], 'gender': 'Male', 'age': '71 - 80', 'culture': 'Valemen'}]","[{'name': 'Jon Arryn', 'house(s)': ['Arryn'], 'title(s)': ['Lord', 'Hand', 'Warden'], 'gender': 'Male', 'age': '71 - 80', 'culture': 'Valemen', 'intention': 'Neutral'}, {'name': 'Robert Arryn', 'house(s)': ['Arryn'], 'title(s)': None, 'gender': 'Male', 'age': '0 - 10', 'culture': 'Valemen', 'intention': 'Neutral'}]",30,0.325,False
A Game of Thrones,4,Eddard I,298,1,Winterfell,Afternoon,"Jon's service was the duty he owed his liege lord. I am not ungrateful, Ned. You of all men ought to know that. But the son is not the father. A mere boy cannot hold the east. Enough of this. There is a more important office to discuss, and I would not argue with you. I have need of you, Ned.","{'name': 'Robert I Baratheon', 'house(s)': ['Baratheon'], 'title(s)': ['King', 'Lord', 'Protector'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Stormlander'}","[{'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen', 'intention': 'Neutral'}]",[],"[{'name': 'Jon Arryn', 'house(s)': ['Arryn'], 'title(s)': ['Lord', 'Hand', 'Warden'], 'gender': 'Male', 'age': '71 - 80', 'culture': 'Valemen'}]","[{'name': 'Jon Arryn', 'house(s)': ['Arryn'], 'title(s)': ['Lord', 'Hand', 'Warden'], 'gender': 'Male', 'age': '71 - 80', 'culture': 'Valemen', 'intention': 'Neutral'}, {'name': 'Robert Arryn', 'house(s)': ['Arryn'], 'title(s)': None, 'gender': 'Male', 'age': '0 - 10', 'culture': 'Valemen', 'intention': 'Neutral'}]",61,0.1,False
A Game of Thrones,4,Eddard I,298,1,Winterfell,Afternoon,"I am yours to command, Your Grace. Always.","{'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen'}","[{'name': 'Robert I Baratheon', 'house(s)': ['Baratheon'], 'title(s)': ['King', 'Lord', 'Protector'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Stormlander', 'intention': 'Positive'}]",[],[],[],8,0.0,False
A Game of Thrones,4,Eddard I,298,1,Winterfell,Afternoon,"Those years we spent in the Eyrie… gods, those were good years. I want you at my side again, Ned. I want you down in King's Landing, not up here at the end of the world where you are no damned use to anybody. I swear to you, sitting a throne is a thousand times harder than winning one. Laws are a tedious business and counting coppers is worse. And the people… there is no end of them. I sit on that damnable iron chair and listen to them complain until my mind is numb and my ass is raw. They all want something, money or land or justice. The lies they tell… and my lords and ladies are no better. I am surrounded by flatterers and fools. It can drive a man to madness, Ned. Half of them don't dare tell me the truth, and the other half can't find it. There are nights I wish we had lost at the Trident. Ah, no, not truly, but…","{'name': 'Robert I Baratheon', 'house(s)': ['Baratheon'], 'title(s)': ['King', 'Lord', 'Protector'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Stormlander'}","[{'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen', 'intention': 'Positive'}]",[],[],[],168,-0.12266600920447075,False
A Game of Thrones,4,Eddard I,298,1,Winterfell,Afternoon,I understand.,"{'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen'}","[{'name': 'Robert I Baratheon', 'house(s)': ['Baratheon'], 'title(s)': ['King', 'Lord', 'Protector'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Stormlander', 'intention': 'Neutral'}]",[],[],[],2,0.0,False
A Game of Thrones,4,Eddard I,298,1,Winterfell,Afternoon,"I think you do. If so, you are the only one, my old friend. Lord Eddard Stark, I would name you the Hand of the King.","{'name': 'Robert I Baratheon', 'house(s)': ['Baratheon'], 'title(s)': ['King', 'Lord', 'Protector'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Stormlander'}","[{'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen', 'intention': 'Positive'}]",[],[],[],26,-0.03333333333333333,False
A Game of Thrones,4,Eddard I,298,1,Winterfell,Afternoon,Your Grace. I am not worthy of the honor.,"{'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen'}","[{'name': 'Robert I Baratheon', 'house(s)': ['Baratheon'], 'title(s)': ['King', 'Lord', 'Protector'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Stormlander', 'intention': 'Neutral'}]",[],[],[],9,-0.16666666666666666,False
A Game of Thrones,4,Eddard I,298,1,Winterfell,Afternoon,"If I wanted to honor you, I'd let you retire. I am planning to make you run the kingdom and fight the wars while I eat and drink and wench myself into an early grave. You know the saying, about the king and his Hand?","{'name': 'Robert I Baratheon', 'house(s)': ['Baratheon'], 'title(s)': ['King', 'Lord', 'Protector'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Stormlander'}","[{'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen', 'intention': 'Neutral'}]",[],[],[],45,0.1,False
A Game of Thrones,4,Eddard I,298,1,Winterfell,Afternoon,"What the king dreams, the Hand builds.","{'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen'}","[{'name': 'Robert I Baratheon', 'house(s)': ['Baratheon'], 'title(s)': ['King', 'Lord', 'Protector'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Stormlander', 'intention': 'Neutral'}]",[],[],[],7,0.0,False
A Game of Thrones,4,Eddard I,298,1,Winterfell,Afternoon,"I bedded a fishmaid once who told me the lowborn have a choicer way to put it. The king eats, they say, and the Hand takes the shit.","{'name': 'Robert I Baratheon', 'house(s)': ['Baratheon'], 'title(s)': ['King', 'Lord', 'Protector'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Stormlander'}","[{'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen', 'intention': 'Neutral'}]",[],[],[],28,-0.2,False
A Game of Thrones,4,Eddard I,298,1,Winterfell,Afternoon,"Damn it, Ned. You might at least humor me with a smile.","{'name': 'Robert I Baratheon', 'house(s)': ['Baratheon'], 'title(s)': ['King', 'Lord', 'Protector'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Stormlander'}","[{'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen', 'intention': 'Positive'}]",[],[],[],12,0.0,False
A Game of Thrones,4,Eddard I,298,1,Winterfell,Afternoon,They say it grows so cold up here in winter that a man's laughter freezes in his throat and chokes him to death. Perhaps that is why the Starks have so little humor.,"{'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen'}","[{'name': 'Robert I Baratheon', 'house(s)': ['Baratheon'], 'title(s)': ['King', 'Lord', 'Protector'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Stormlander', 'intention': 'Neutral'}]",[],[],[],33,-0.39375,False
A Game of Thrones,4,Eddard I,298,1,Winterfell,Afternoon,"Come south with me, and I'll teach you how to laugh again. You helped me win this damnable throne, now help me hold it. We were meant to rule together. If Lyanna had lived, we should have been brothers, bound by blood as well as affection. Well, it is not too late. I have a son. You have a daughter. My Joff and your Sansa shall join our houses, as Lyanna and I might once have done.","{'name': 'Robert I Baratheon', 'house(s)': ['Baratheon'], 'title(s)': ['King', 'Lord', 'Protector'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Stormlander'}","[{'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen', 'intention': 'Positive'}]",[],"[{'name': 'Joffrey Baratheon', 'house(s)': ['Baratheon', 'Lannister'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '11 - 20', 'culture': 'Crownlands'}, {'name': 'Lyanna Stark', 'house(s)': ['Stark'], 'title(s)': ['Princess'], 'gender': 'Female', 'age': '11 - 20', 'culture': 'Northmen'}, {'name': 'Sansa Stark', 'house(s)': ['Stark'], 'title(s)': ['Princess'], 'gender': 'Female', 'age': '11 - 20', 'culture': 'Northmen'}]","[{'name': 'Joffrey Baratheon', 'house(s)': ['Baratheon', 'Lannister'], 'title(s)': ['Prince'], 'gender': 'Male', 'age': '11 - 20', 'culture': 'Crownlands', 'intention': 'Neutral'}, {'name': 'Lyanna Stark', 'house(s)': ['Stark'], 'title(s)': ['Princess'], 'gender': 'Female', 'age': '11 - 20', 'culture': 'Northmen', 'intention': 'Neutral'}, {'name': 'Sansa Stark', 'house(s)': ['Stark'], 'title(s)': ['Princess'], 'gender': 'Female', 'age': '11 - 20', 'culture': 'Northmen', 'intention': 'Neutral'}]",77,0.26666666666666666,False
A Game of Thrones,4,Eddard I,298,1,Winterfell,Afternoon,Sansa is only eleven.,"{'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen'}","[{'name': 'Robert I Baratheon', 'house(s)': ['Baratheon'], 'title(s)': ['King', 'Lord', 'Protector'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Stormlander', 'intention': 'Neutral'}]",[],"[{'name': 'Sansa Stark', 'house(s)': ['Stark'], 'title(s)': ['Princess'], 'gender': 'Female', 'age': '11 - 20', 'culture': 'Northmen'}]","[{'name': 'Sansa Stark', 'house(s)': ['Stark'], 'title(s)': ['Princess'], 'gender': 'Female', 'age': '11 - 20', 'culture': 'Northmen', 'intention': 'Neutral'}]",4,0.0,False
A Game of Thrones,4,Eddard I,298,1,Winterfell,Afternoon,"Old enough for betrothal. The marriage can wait a few years. Now stand up and say yes, curse you.","{'name': 'Robert I Baratheon', 'house(s)': ['Baratheon'], 'title(s)': ['King', 'Lord', 'Protector'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Stormlander'}","[{'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen', 'intention': 'Positive'}]",[],[],[],19,-0.03333333333333333,False
A Game of Thrones,4,Eddard I,298,1,Winterfell,Afternoon,"Nothing would give me greater pleasure, Your Grace. These honors are all so unexpected. May I have some time to consider? I need to tell my wife…","{'name': 'Eddard Stark', 'house(s)': ['Stark'], 'title(s)': ['Lord', 'Warden'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Northmen'}","[{'name': 'Robert I Baratheon', 'house(s)': ['Baratheon'], 'title(s)': ['King', 'Lord', 'Protector'], 'gender': 'Male', 'age': '31 - 40', 'culture': 'Stormlander', 'intention': 'Neutral'}]",[],[],"[{'name': 'Catelyn Stark', 'house(s)': ['Stark', 'Tully'], 'title(s)': ['Lady'], 'gender': 'Female', 'age': '31 - 40', 'culture': 'Rivermen', 'intention': 'Neutral'}]",27,0.3,False
